date,mercury_x,mercury_y,mercury_z,venus_x,venus_y,venus_z,earth_x,earth_y,earth_z,mars_x,mars_y,mars_z,jupiter_x,jupiter_y,jupiter_z,saturn_x,saturn_y,saturn_z,uranus_x,uranus_y,uranus_z,neptune_x,neptune_y,neptune_z,moon_x,moon_y,moon_z
2024-04-24,-0.23809297701056822,-0.3574021084002296,-0.16624747627562322,0.7187603648369933,0.10272035966878772,0.000746769228711635,-0.8340002431622472,-0.5156435441905576,-0.22351821383648335,1.1594517590010438,-0.6729256131115166,-0.3399378672121861,2.8183521652065173,3.831162258037816,1.5735364761885038,9.184182289742946,-2.7402178690299714,-1.5272591197440368,11.914139824781053,14.311430831624683,6.099369273371767,29.859349035922545,-1.0506487508879334,-1.173381091668386,-0.0022129800773769137,-0.001340938301500505,-0.0006674265849462846
2024-04-25,-0.21934093481369707,-0.36787431474343024,-0.1737852984411188,0.7157675377099986,0.12082119266596833,0.009080872803982454,-0.8245493941895505,-0.5287132809687214,-0.2291832107926478,1.1675369506441458,-0.6610501364592264,-0.3347089835038571,2.812017442236419,3.835334487611281,1.5754790051049754,9.18566251887516,-2.7353167676359393,-1.5252985232738527,11.910981965304265,14.313442064712014,6.100294771917969,29.859473066998085,-1.047722233810804,-1.1721862663488065,-0.0018299835243874574,-0.001709269969853433,-0.0008780035085269311
2024-04-26,-0.19993158001569164,-0.37724429936251336,-0.18080243965631151,0.7122211215358413,0.13882858182438113,0.01740795388781666,-0.8148599310430678,-0.5416303302109118,-0.234782101579805,1.1754914786235922,-0.6491006796472919,-0.32944264139352314,2.8056760947328363,3.839497683101963,1.5774178231006917,9.18713976453996,-2.730414786567387,-1.5233374351458198,11.90782362874647,14.315452725709914,6.101220026893366,29.85959675921448,-1.044795713016595,-1.1709914311390353,-0.0013605881427400934,-0.0019962339302347365,-0.0010466859693903097
2024-04-27,-0.17992864509661466,-0.3854944640382405,-0.18728289335879897,0.708123595719852,0.1567285485265154,0.02572156571571266,-0.8049346040812482,-0.5543912574269919,-0.24031342584091633,1.1833143995284805,-0.6370785505520502,-0.3241394153226719,2.7993281385824624,3.843651836002223,1.5793529261423584,9.188614025993827,-2.7255119273643906,-1.5213758559645219,11.904664815221,14.317462814496206,6.102145038243118,29.85972011257068,-1.0418691885669003,-1.1697965860648103,-0.0008257777730692473,-0.0021856690963546477,-0.0011641255270667394
2024-04-28,-0.1593955248736605,-0.39260887489625884,-0.19321157707927955,0.7034778643280444,0.1745071829688448,0.03401526561994111,-0.7947761754075764,-0.5669926307780118,-0.24577572042431917,1.1910047880514736,-0.6249850684688057,-0.3187998854589586,2.792973589685587,3.8477969378303465,1.5812843102073881,9.190085302494944,-2.7206081915678073,-1.5194137863350012,11.90150552484213,14.31947233094848,6.103069805912187,29.859843127066533,-1.0389426605235548,-1.168601731152071,-0.0002507308878280101,-0.002265356395016127,-0.001223007060803638
2024-04-29,-0.13839540774947445,-0.39857314946305256,-0.19857425850355642,0.6982872547353781,0.19215065475551996,0.042282619881866775,-0.7843874280524223,-0.5794310104635265,-0.25116751325156833,1.1985617372032382,-0.6128215638556294,-0.3134246375844756,2.786612463956015,3.8519329801306044,1.5832119712839299,9.19155359330321,-2.715703580719229,-1.5174512268627354,11.89834575772507,14.32148127494415,6.103994329845369,29.859965802702796,-1.0360161289485912,-1.1674068664269355,0.00033602102591756555,-0.002227959907184607,-0.001218582798196255
2024-04-30,-0.11699141422624319,-0.40337436589802234,-0.20335749262796574,0.6925555159610345,0.20964522347701445,0.050517208597301216,-0.7737711786527962,-0.5917029394082468,-0.2564873178044337,1.2059843585214831,-0.600589378073121,-0.3080142629820249,2.7802447773209877,3.8560599544733005,1.5851359053708969,9.19301889768017,-2.710798096360948,-1.5154881781536147,11.895185513985917,14.323489646360484,6.104918609987304,29.860088139481107,-1.0330895939042035,-1.1662119919156788,0.0009037238017178817,-0.002071859539051979,-0.0011491547315519712
2024-05-01,-0.0952467418683497,-0.40700099354649666,-0.20754856963608775,0.6862868166891977,0.22697724926629928,0.058712630551641526,-0.7629302937106381,-0.6038049359053016,-0.26173362858661137,1.2132717822744774,-0.5882898631202529,-0.3025693583194448,2.7738705457210964,3.860177852454818,1.5870561084779928,9.194481214889038,-2.705891740035919,-1.5135246408139245,11.892024793741655,14.325497445074648,6.105842646282507,29.860210137403975,-1.0301630554527095,-1.1650171076447149,0.0014208262208313949,-0.0018018211622637947,-0.0010164761734766103
2024-05-02,-0.07322481610642767,-0.4094428442397351,-0.21113547325307572,0.6794857429740151,0.24413320332499425,0.06686250810148016,-0.7518677096339101,-0.61573348912464,-0.2669049180483793,1.2204231576589428,-0.5759243813664155,-0.2970905255320415,2.767489785110199,3.8642866656976675,1.5889725766257372,9.195940544194634,-2.700984513287727,-1.5115606154503247,11.888863597110115,14.32750467096373,6.106766438675377,29.860331796474707,-1.0272365136565196,-1.1638222136405756,0.0018567176703410126,-0.0014294294828028908,-0.0008260322815006327
2024-05-03,-0.05098944643180921,-0.41069104405258733,-0.2141068494697883,0.6721572956276148,0.2610996784118261,0.07496049205930641,-0.7405864566202791,-0.6274850589675477,-0.27199963577654007,1.2274376529922084,-0.5634943052797883,-0.29157837170318107,2.7611025114553334,3.868386385850523,1.5908853058454877,9.19739688486337,-2.6960764176605583,-1.509596102669836,11.885701924209943,14.32951132390477,6.107689987110222,29.860453116697432,-1.0243099685781103,-1.1626273099298983,0.0021837826774173674,-0.0009731617768133916,-0.0005871335247923937
2024-05-04,-0.02860498763679984,-0.4107380255189649,-0.2164519856725258,0.6643068872902602,0.27786339928562703,0.08300026657786275,-0.7290896856189549,-0.6390560824415591,-0.2770162111496767,1.234314455898517,-0.5510010171521561,-0.28603350894309443,2.7547087407366297,3.872477004588263,1.592794292179461,9.198850236163217,-2.691167454699179,-1.507631103079823,11.882539775160577,14.331517403774786,6.1086132915312605,29.860574098077056,-1.0213834202799967,-1.161432396539408,0.002379709331123414,-0.0004579235590778108,-0.0003127233295120435
2024-05-05,-0.0061365058149992595,-0.4095775406018093,-0.2181608003664823,0.6559403391819423,0.29441123309492956,0.0909755540306255,-0.7173806958652905,-0.6504429889894642,-0.28195306084507116,1.2410527734894083,-0.5384459088203114,-0.28045655426595434,2.74830848894722,3.8765585136119993,1.5946995316807526,9.200300597363682,-2.686257625948908,-1.5056656172879834,11.879377150082213,14.333522910450798,6.10953635188265,29.860694740619195,-1.0184568688247144,-1.1602374734959062,0.002429845339092185,8.61541216349293e-05,-1.8785795576403697e-05
2024-05-06,0.016350051153077538,-0.40720469502031564,-0.2192238438433875,0.647063877534928,0.31073019970619203,0.09888011988485636,-0.7054629581760434,-0.6616422262455932,-0.2868086021225369,1.2476518325380601,-0.525830381384164,-0.27484812946528075,2.7419017720931453,3.8806309046491094,1.5966010204133532,9.201747967735761,-2.6813469329556074,-1.503699645902336,11.876214049095767,14.335527843809837,6.110459168108487,29.86081504433017,-1.0155303142747998,-1.1590425408262608,0.0023292056316656096,0.0006257770289781472,0.0002767226793001787
2024-05-07,0.038787678942838036,-0.4036160048554739,-0.21963231031789143,0.6376841297070245,0.3268074819625206,0.10670777756358002,-0.6933401275568761,-0.6726502950233018,-0.2915812714039902,1.2541108796475013,-0.513155844921694,-0.269208860987732,2.7354886061932655,3.884694169453259,1.5984987544521654,9.203192346551909,-2.6764353772656593,-1.5017331895312114,11.873050472322843,14.337532203728964,6.111381740152817,29.860935009216988,-1.012603756692778,-1.1578475985573955,0.0020836008024431862,0.00112731133907773,0.0005553782896469128
2024-05-08,0.06110813836440102,-0.39880947668811956,-0.21937806224492065,0.6278081199755654,0.34263043586467323,0.11445239329279062,-0.681016039436179,-0.6834637885715157,-0.2962695456025275,1.2604291814126105,-0.5004237182008835,-0.2635393798053447,2.7290690072791652,3.8887482998044276,1.6003927298830165,9.204633733086009,-2.6715229604259614,-1.499766248783245,11.869886419885697,14.339535990085288,6.112304067959648,29.861054635287275,-1.0096771961411501,-1.1566526467162832,0.0017094184397475898,0.001559960151576667,0.0008000216879653355
2024-05-09,0.08324177374056331,-0.39278471287389105,-0.21845366773345284,0.6174432650123706,0.3581866006660424,0.12210789093013565,-0.6684946878355299,-0.6940794282558972,-0.30087196198462396,1.266606024575824,-0.48763542838877155,-0.25784032128628165,2.7226429913950554,3.8927932875089217,1.6022829428026688,9.206072126613336,-2.6666096839839195,-1.4977988242673725,11.866721891907197,14.341539202755953,6.113226151472947,29.86117392254924,-1.0067506326823918,-1.1554576853299412,0.001231918321124681,0.0018986473463844522,0.0009963698262117626
2024-05-10,0.10511732887510782,-0.3855430439283237,-0.21685245219281304,0.6065973690401999,0.3734637088732267,0.12966825677126842,-0.6557801895834914,-0.704494088017372,-0.3053871323037859,1.2726407161764648,-0.47479241075776674,-0.25211232506415227,2.7162105745976803,3.896829124399387,1.6041693893188302,9.207507526410506,-2.661695549487447,-1.495830916592827,11.86355688851079,14.343541841618157,6.11414799063665,29.861292871011678,-1.0038240663789493,-1.1542627144254292,0.0006823794899125657,0.002125979421569113,0.0011341570323190608
2024-05-11,0.12666176171628676,-0.3770876903831715,-0.21456856558730109,0.5952786186714883,0.3884496961437169,0.13712754433000715,-0.642876743057213,-0.714704803645439,-0.3098137488298609,1.278532583693631,-0.4618961083893654,-0.24635603490596772,2.709771772956218,3.9008558023348163,1.6060520655501578,9.208939931755449,-2.6567805584849697,-1.4938625263691394,11.86039140982045,14.34554390654913,6.115069585394655,29.86141148068386,-1.0008974972932454,-1.1530677340298496,9.479750369056905e-05,0.0022329591662390014,0.0012076097758680904
2024-05-12,0.1478000592370571,-0.36742395688054064,-0.21159706693476657,0.5834955774304363,0.4031327110721535,0.1444798790883871,-0.6297885904196701,-0.7247087680140438,-0.3141505826608256,1.2842809751825588,-0.44894797187541563,-0.24057209857879605,2.703326602552183,3.9048733132005506,1.6079309676262628,9.21036934192736,-2.651864712525435,-1.491893654206141,11.857225455960648,14.347545397426147,6.115990935690824,29.861529751575546,-0.9979709254876896,-1.1518727441703491,-0.0004971301014506935,0.0022185455833042544,0.0012152869337477834
2024-05-13,0.16845505459516627,-0.356559461690514,-0.20793402796475602,0.5712571799598112,0.4175011248565459,0.15171946321264773,-0.6165199891912447,-0.7345033171207125,-0.3183964767919177,1.2898852594044115,-0.4359494590170778,-0.2347611677151823,2.6968750794793266,3.9088816489082734,1.6098060916877084,9.211795756206666,-2.6469480131583243,-1.4899243007139702,11.854059027056316,14.349546314126485,6.116912041468974,29.861647683696944,-0.995044351024693,-1.1506777448741279,-0.0010622496431649253,0.002088458396160897,0.0011594892125356693
2024-05-14,0.18854724932911482,-0.34450440526280496,-0.20357665815063467,0.5585727259141195,0.4315435408357928,0.1588405802311505,-0.6030751946429701,-0.7440859126585075,-0.3225503370144873,1.2953448259494194,-0.4229020345216278,-0.22892389767740096,2.6904172198435408,3.9128808013959993,1.6116774338860083,9.21321917387498,-2.642030461933683,-1.4879544665030824,11.850892123232782,14.35154665652742,6.117832902672868,29.861765277058616,-0.9921177739666919,-1.1494827361684459,-0.0015733060719334002,0.0018536986304567016,0.0010454905637470868
2024-05-15,0.20799464422249375,-0.33127188184039624,-0.19852345364391144,0.545451873541109,0.4452488038897935,0.16583759967018677,-0.589458451205701,-0.7534541255201447,-0.32661112308146245,1.3006590853533309,-0.40980716969725284,-0.22306094742060753,2.683953039762758,3.9168707626280512,1.6135449903836159,9.214639594215068,-2.637112060402143,-1.4859841521842632,11.847724744615757,14.353546424506197,6.1187535192462015,29.861882531671515,-0.9891911943761772,-1.1482877180806406,-0.0020075553745301233,0.00152914729637732,0.0008807921348943926
2024-05-16,0.2267125835672388,-0.31687823855243497,-0.19277437296077782,0.5319046329538766,0.45860600969340826,0.1727049816435957,-0.5756739896792843,-0.7626056225127694,-0.3305778414618379,1.3058274692071126,-0.39666634214599306,-0.21717297935495775,2.677482555366854,3.9208515245950393,1.6154087573539133,9.216057016510803,-2.6321928101149656,-1.4840133583686486,11.84455689133128,14.355545617939967,6.119673891132582,29.861999447546875,-0.9862646123157349,-1.147092690638143,-0.002346899333693697,0.0011324296663141054,0.000674507583908579
2024-05-17,0.24461361892006872,-0.3013434867340138,-0.1863310425886885,0.5179413590961737,0.4716045138154959,0.17943728139208254,-0.5617260271022525,-0.7715381567371491,-0.33444954001372157,1.3108494302598614,-0.383481035454979,-0.21126065920676287,2.6710057827975593,3.9248230793138124,1.6172687309811928,9.217471440047127,-2.627272712624086,-1.4820420856677459,11.841388563505687,14.35754423670578,6.120594018275504,29.86211602469623,-0.9833380278480913,-1.1458976538685022,-0.0025778010737905754,0.00068308247888893,0.00043690687533459727
2024-05-18,0.26160740012550965,-0.2846917704472642,-0.1791969959760044,0.5035727444038418,0.4842339406542368,0.18602915376809515,-0.5476187669424444,-0.7802495609427895,-0.3382253042642141,1.3157244425148864,-0.3702527388861202,-0.2053246558787508,2.6645227382083627,3.9287854188274265,1.6191249074606335,9.218882864110032,-2.6223517694821705,-1.4800703346934658,11.838219761265577,14.359542280680486,6.1215139006183295,29.862232263131332,-0.9804114410361706,-1.1447026077994147,-0.0026911739819132086,0.000201967401982861,0.0001790929042548295
2024-05-19,0.27760060342750165,-0.2669518972386037,-0.17137794961231578,0.4888098111656271,0.4964841921999551,0.19247535766209956,-0.533356398227872,-0.7887377426328774,-0.3419042546674396,1.3204520013189254,-0.3569829470643989,-0.19936564130950382,2.658033437764431,3.9327385352050697,1.6209772829982714,9.22029128798652,-2.617429982242688,-1.4780981060581555,11.835050484737785,14.361539749740702,6.122433538104239,29.862348162864162,-0.9774848519431639,-1.1435075524587603,-0.0026823576725700793,-0.00028917015194629414,-8.724078931077184e-05
2024-05-20,0.2924969089651618,-0.24815793597438632,-0.16288212006055713,0.47366390358695304,0.5083454566166717,0.19877076036608277,-0.5189430931070509,-0.7970006795473925,-0.3454855441105838,1.3250316234444681,-0.34367315966492545,-0.19338429033214277,2.6515378976425295,3.936682420542009,1.6228258538109628,9.221696710964594,-2.6125073524599816,-1.4761254003746422,11.831880734049365,14.363536643762703,6.123352930676198,29.862463723906917,-0.9745582606326075,-1.1423124878746427,-0.0025512230489739274,-0.0007681097371768919,-0.0003500313030784241
2024-05-21,0.3061970428986904,-0.22834988603465378,-0.1537205858073012,0.4581466795606435,0.5198082166335933,0.2049103418700725,-0.5043830030685874,-0.805036414240175,-0.34896835496643897,1.3294628471651595,-0.3303248810989089,-0.1873812805323293,2.645036134030958,3.9406170669594927,1.6246706161263391,9.22309913233324,-2.607583881689369,-1.474152218256283,11.828710509327577,14.365532962622355,6.1242720782769,29.862578946271928,-0.9716316671684755,-1.1411174140754425,-0.002302387573506648,-0.0012126377937464738,-0.000597104380505975
2024-05-22,0.318598902878282,-0.20757442105732182,-0.143907697576078,0.4422701021488314,0.5308632577378367,0.21088919908749093,-0.4896802546833419,-0.8128430467267229,-0.35235189511682835,1.3337452323242673,-0.3169396201987002,-0.18135729210565738,2.6385281631294926,3.944542466604668,1.626511566182755,9.224498551382439,-2.6026595714872403,-1.4721785603170232,11.82553981069989,14.367528706194994,6.1251909808487195,29.86269382997177,-0.9687050716152843,-1.1399223310898732,-0.0019454697025086398,-0.0016011869723147054,-0.0008165165139594199
2024-05-23,0.3295977895661881,-0.18588570861255108,-0.13346154019457224,0.42604643078072924,0.5415016761596936,0.216702550005134,-0.47483894624728207,-0.8204187246215824,-0.3556353925985113,1.337878360396201,-0.3035188899020624,-0.1753130077145046,2.632014001149351,3.948458611650464,1.6283487002292254,9.225894967403176,-2.597734423411178,-1.4702044271714627,11.822368638294005,14.36952387435532,6.126109638333632,29.862808375019203,-0.9657784740382105,-1.1387272389470493,-0.0014952690731904195,-0.0019136806762882763,-0.0009970098112592751
2024-05-24,0.3390867714178204,-0.1633463043962302,-0.12240444808165812,0.4094882121712665,0.5517148866418073,0.22234573775357686,-0.45986314701178754,-0.8277616308146848,-0.3588180888576962,1.3418618345410682,-0.290064206935825,-0.1692491123444168,2.6254936643131788,3.9523654942954787,1.630182014525357,9.227288379687504,-2.5928084390200863,-1.468229819434933,11.8191969922379,14.371518466977246,6.127028050673145,29.86292258142724,-0.9628518745032202,-1.1375321376765615,-0.000971733618895132,-0.0021325787454412604,-0.001128580763698761
2024-05-25,0.34695721481505915,-0.14002811545290106,-0.1107635747479762,0.39260827096596024,0.5614946299837121,0.22781423459381947,-0.4447569006546839,-0.8348699694915034,-0.36189923100996846,1.3456952796522748,-0.27657709149907544,-0.16316629316009543,2.6189671688550553,3.9562631067638363,1.6320115053412656,9.228678787528589,-2.5878816198743344,-1.4662547377235808,11.81602487265989,14.373512483933794,6.127946217808213,29.863036449209215,-0.959925273077212,-1.1363370273085636,-0.0003995775413761504,-0.0022440580289447842,-0.0012031302572695912
2024-05-26,0.35309951670167733,-0.11601342120849428,-0.09857151416691404,0.37541970011774417,0.5708329803532707,0.23310364581600054,-0.4295242341717465,-0.8417419520140663,-0.3648780639002265,1.349378342397167,-0.2630590669460422,-0.15706523936105926,2.612434531020545,3.9601514413050523,1.6338371689574902,9.230066190220823,-2.5829539675359077,-1.4642791826544626,11.812852279688732,14.375505925096894,6.128864139679141,29.863149978378893,-0.9569986698281704,-1.1351419078738638,0.0001925469623791365,-0.002239202993608913,-0.001215129434295359
2024-05-27,0.3574040817071643,-0.09139593330867163,-0.08586696821558717,0.3579358510018598,0.5797223523566455,0.23820971354603152,-0.4141691725032371,-0.8483757846178173,-0.3677538230157309,1.352910691250724,-0.24951165946881973,-0.15094664203705058,2.6058957670667744,3.964030490193876,1.6356590016648938,9.231450587059973,-2.578025483568567,-1.4623031548456475,11.809679213453771,14.37749879033726,6.129781816225486,29.863263168950603,-0.9540720648253246,-1.1339467794040297,0.0007733501153029954,-0.0021150454825797915,-0.0011622147427869933
2024-05-28,0.35976258973853814,-0.06628186501084248,-0.0726954493249559,0.3401703232752718,0.5881555078585594,0.24312832045603033,-0.39869575819050374,-0.8547696598719718,-0.3705257293259946,1.3562920165223218,-0.23593639778008552,-0.14481119402325499,2.599350893262568,3.967900245730143,1.6374769997645628,9.232831977343356,-2.5730961695380117,-1.4603266549163239,11.806505674085122,14.379491079524222,6.130699247385943,29.863376020939405,-0.9511454581393096,-1.1327516419314934,0.0013106191007353774,-0.0018752933604478939,-0.0010456238192846912
2024-05-29,0.36006960224125634,-0.04079096781795868,-0.0591100007318132,0.3221369544874406,0.5961255625447296,0.24785549337447316,-0.3831080745161366,-0.8609217534143867,-0.3731929869065405,1.359522030375578,-0.22233481279595416,-0.13865958975540194,2.5927999258886363,3.971760700238625,1.6392911595676987,9.234210360370092,-2.5681660270120337,-1.45834968348691,11.803331661713925,14.381482792525563,6.131616433098238,29.863488534361384,-0.9482188498423244,-1.1315564954896646,0.0017732194416342772,-0.0015306237312231463,-0.0008704016904680367
2024-05-30,0.35822455447463325,-0.015057476988492762,-0.04517190806078436,0.30384980944964723,0.6036259922185117,0.2523874067920251,-0.3674102701455257,-0.8668302268270193,-0.3757547838637607,1.3626004668413156,-0.2087084373191119,-0.13249252512481272,2.586242881237822,3.9756118460688925,1.6411014773955157,9.235585735441422,-2.563235057560661,-1.456372241179165,11.800157176472641,14.383473929207364,6.132533373299023,29.863600709233918,-0.9452922400082729,-1.1303613401130392,0.0021332200651733024,-0.0010984695055138438,-0.000645334746699755
2024-05-31,0.3541341754857222,0.010769111340402803,-0.030951365282680506,0.2853231693704267,0.6106506388239494,0.2567203862590618,-0.35160658322237015,-0.872493236949771,-0.37821029677057416,1.3655270818236616,-0.1950588057223692,-0.126310697333459,2.5796797756154266,3.979453675595213,1.6429079495791414,9.236958101861067,-2.5583032627562723,-1.454394328616291,11.796982218495442,14.385464489433922,6.133450067923762,29.863712545576075,-0.94236562871288,-1.1291661758373028,0.0023679735117423384,-0.0006022748663645494,-0.0003825952505665531
2024-06-01,0.34771536486153987,0.03652352971161741,-0.01652804555384563,0.26657152076502616,0.6171937161876119,0.26085091167095464,-0.3357013629037757,-0.8779089515731212,-0.38055869862674024,1.3683016530993202,-0.18138745363276465,-0.12011480474909295,2.5731106253396034,3.9832861812164877,1.644710572459535,9.238327458935697,-2.553370644173668,-1.4524159464230193,11.793806787918651,14.387454473067647,6.1343665169066535,29.86382404340906,-0.9394390160337622,-1.127971002699417,0.002461985459303151,-7.02245895309872e-05,-9.709525702800148e-05
2024-06-02,0.33889853337834763,0.0620246154980509,-0.001991513618585156,0.2476095441471618,0.6232498154717859,0.2647756204372533,-0.3196990861697918,-0.8830755711612096,-0.38279917020348264,1.370923980310052,-0.1676959176163477,-0.113905546760507,2.5665354467418315,3.987109355356246,1.646509342387432,9.239693805975456,-2.548437203390078,-1.4504370952256718,11.790630884881288,14.389443879969075,6.135282720180566,29.863935202756743,-0.9365124020504363,-1.1267758207376803,0.002408395318218126,0.00046652407963676534,0.00019443849506345368
2024-06-03,0.32763138097440453,0.0870757130480743,0.012558597449463076,0.2284521025116998,0.6288139103318099,0.2684913105309773,-0.3036043674024943,-0.8879913556987012,-0.38493091433672044,1.3733938849483882,-0.1539857348637627,-0.10768362363297784,2.559954256167461,3.99092319046274,1.648304255723325,9.241057142294572,-2.5435029419850808,-1.4484577756521835,11.787454509525666,14.391432709996934,6.136198677677015,29.86404602364627,-0.9335857868442393,-1.1255806299917517,0.002209861692370585,0.0009760323647205471,0.000474632861754809
2024-06-04,0.313883038294267,0.11146575450789495,0.02701273437363372,0.20911422961723755,0.6338813617705249,0.2719949434142945,-0.28742195811619686,-0.892654654675896,-0.386953172151208,1.3757112103366254,-0.14025844287676525,-0.10144973636395188,2.5533670699763173,3.9947276790091375,1.650095308837502,9.242417467212013,-2.5385678615404177,-1.4464779883320709,11.784277661998047,14.393420963008342,6.1371143893261975,29.864156506108724,-0.9306591704981402,-1.1243854305026177,0.0018786371689686332,0.001428030319188367,0.0007267959953540792
2024-06-05,0.29764843713690126,0.13497117352091736,0.04125199299973391,0.18961111807773326,0.6384479226832862,0.2752836468370382,-0.27115673498856263,-0.8970639368042153,-0.3888652394098828,1.3778758215991092,-0.12651557915578251,-0.09520458653902172,2.5467739045433477,3.9985228134938646,1.6518824981101543,9.243774780052187,-2.5336319636396523,-1.4444977338963267,11.781100342449353,14.395408638859134,6.138029855057091,29.864266650179818,-0.9277325530964037,-1.1231902223124888,0.0014356801371248062,0.001796346183589148,0.0009362558766647933
